日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,6.40,6.65,6.38,6.57,0.17,2.66,141741,9298,4.22,1.66
2014-01-03,6.58,6.71,6.55,6.56,-0.01,-0.15,123176,8155,2.44,1.44
2014-01-06,6.60,6.64,6.45,6.50,-0.06,-0.91,129697,8493,2.90,1.52
2014-01-07,6.48,6.83,6.40,6.78,0.28,4.31,243761,16342,6.62,2.86
2014-01-08,6.69,6.86,6.63,6.84,0.06,0.89,201635,13690,3.39,2.36
2014-01-09,6.83,6.89,6.50,6.54,-0.30,-4.39,151453,10149,5.70,1.78
2014-01-10,6.53,6.53,5.89,5.90,-0.64,-9.79,280227,17116,9.79,3.28
2014-01-13,5.80,6.18,5.71,6.05,0.15,2.54,170328,10230,7.97,2.00
2014-01-14,6.00,6.33,5.98,6.30,0.25,4.13,133915,8341,5.79,1.57
2014-01-15,6.39,6.55,6.31,6.41,0.11,1.75,198092,12821,3.81,2.32
2014-01-16,6.41,6.55,6.31,6.35,-0.06,-0.94,111316,7169,3.74,1.30
2014-01-17,6.32,6.39,6.10,6.13,-0.22,-3.46,116780,7213,4.57,1.37
2014-01-20,6.06,6.40,6.06,6.25,0.12,1.96,88503,5562,5.55,1.04
2014-01-21,6.26,6.70,6.26,6.68,0.43,6.88,184395,12071,7.04,2.16
2014-01-22,6.61,6.84,6.57,6.71,0.03,0.45,221808,14874,4.04,2.60
2014-01-23,6.75,6.96,6.66,6.87,0.16,2.38,255065,17432,4.47,2.99
2014-01-24,6.83,7.18,6.82,7.03,0.16,2.33,259439,18313,5.24,3.04
2014-01-27,7.03,7.47,7.01,7.27,0.24,3.41,250877,18239,6.54,2.94
2014-01-28,7.22,7.30,7.02,7.20,-0.07,-0.96,158117,11295,3.85,1.85
2014-01-29,7.19,7.32,7.12,7.26,0.06,0.83,125275,9085,2.78,1.47
2014-01-30,7.24,7.33,7.08,7.15,-0.11,-1.52,110830,7985,3.44,1.30
2014-02-07,7.10,7.46,7.02,7.43,0.28,3.92,171918,12503,6.15,2.02
2014-02-10,7.54,8.17,7.43,8.00,0.57,7.67,432212,34094,9.96,5.07
2014-02-11,8.05,8.66,7.88,8.52,0.52,6.50,657314,54930,9.75,7.70
2014-02-12,8.46,8.98,8.40,8.41,-0.11,-1.29,529799,46054,6.81,6.21
2014-02-13,8.45,8.85,8.24,8.53,0.12,1.43,355338,30373,7.25,4.17
2014-02-14,8.46,8.66,8.31,8.62,0.09,1.06,228886,19471,4.10,2.68
2014-02-17,8.61,9.30,8.54,9.22,0.60,6.96,395305,35445,8.82,4.63
2014-02-18,9.26,9.64,8.94,9.19,-0.03,-0.33,426421,39433,7.59,5.00
2014-02-19,9.17,9.43,8.95,9.21,0.02,0.22,243420,22304,5.22,2.85
2014-02-20,9.42,10.02,9.00,9.89,0.68,7.38,520422,49876,11.07,6.10
2014-02-21,9.88,9.98,9.51,9.75,-0.14,-1.42,227107,22108,4.75,2.66
2014-02-24,9.61,9.90,9.10,9.78,0.03,0.31,368720,35163,8.21,4.32
2014-02-25,9.79,9.85,8.80,8.82,-0.96,-9.82,400980,37080,10.74,4.70
2014-02-26,8.60,9.10,8.60,9.03,0.21,2.38,244152,21717,5.67,2.86
2014-02-27,9.00,9.57,8.74,8.76,-0.27,-2.99,317288,29116,9.19,3.72
2014-02-28,8.70,8.95,8.28,8.64,-0.12,-1.37,295896,25350,7.65,3.47
2014-03-03,8.70,8.93,8.59,8.83,0.19,2.20,220167,19336,3.94,2.58
2014-03-04,8.80,9.15,8.70,9.11,0.28,3.17,212321,19152,5.10,2.49
2014-03-05,9.27,9.40,9.01,9.11,0.00,0.00,197080,18193,4.28,2.31
2014-03-06,9.05,9.17,8.89,9.07,-0.04,-0.44,110861,10016,3.07,1.30
2014-03-07,9.07,9.24,8.63,8.71,-0.36,-3.97,173689,15478,6.73,2.04
