日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,7.47,7.60,7.45,7.48,-0.04,-0.53,21397,1608,1.99,1.02
2014-01-03,7.41,7.46,7.28,7.30,-0.18,-2.41,22084,1622,2.41,1.06
2014-01-06,7.30,7.30,6.96,7.00,-0.30,-4.11,26144,1853,4.66,1.25
2014-01-07,7.00,7.13,7.00,7.05,0.05,0.71,15930,1128,1.86,0.76
2014-01-08,7.07,7.12,6.94,7.02,-0.03,-0.43,14129,995,2.55,0.68
2014-01-09,7.03,7.14,6.96,6.97,-0.05,-0.71,14466,1022,2.56,0.69
2014-01-10,6.93,6.93,6.66,6.69,-0.28,-4.02,24227,1637,3.87,1.16
2014-01-13,6.57,6.74,6.55,6.66,-0.03,-0.45,9504,633,2.84,0.45
2014-01-14,6.66,6.78,6.66,6.77,0.11,1.65,10070,676,1.80,0.48
2014-01-15,6.76,6.84,6.72,6.83,0.06,0.89,10917,740,1.77,0.52
2014-01-16,6.80,7.11,6.77,7.02,0.19,2.78,27816,1949,4.98,1.33
2014-01-17,7.00,7.00,6.81,6.92,-0.10,-1.42,13398,922,2.71,0.64
2014-01-20,6.99,6.99,6.88,6.93,0.01,0.14,11961,827,1.59,0.57
2014-01-21,6.97,7.05,6.91,7.02,0.09,1.30,10960,768,2.02,0.52
2014-01-22,7.06,7.25,6.98,7.21,0.19,2.71,21911,1564,3.85,1.05
2014-01-23,7.18,7.29,7.11,7.12,-0.09,-1.25,23391,1680,2.50,1.12
2014-01-24,7.14,7.28,7.10,7.18,0.06,0.84,23039,1660,2.53,1.10
2014-01-27,7.11,7.23,7.06,7.11,-0.07,-0.97,11943,850,2.37,0.57
2014-01-28,7.15,7.19,7.05,7.09,-0.02,-0.28,12266,873,1.97,0.59
2014-01-29,7.14,7.22,7.08,7.19,0.10,1.41,19748,1416,1.97,0.94
2014-01-30,7.18,7.22,7.14,7.15,-0.04,-0.56,10258,736,1.11,0.49
2014-02-07,7.10,7.28,7.05,7.24,0.09,1.26,17349,1245,3.22,0.83
2014-02-10,7.25,7.45,7.23,7.40,0.16,2.21,39520,2916,3.04,1.89
2014-02-11,7.45,7.80,7.34,7.66,0.26,3.51,65392,4967,6.22,3.13
2014-02-12,7.60,7.76,7.46,7.70,0.04,0.52,46750,3561,3.92,2.24
2014-02-13,7.60,7.77,7.49,7.50,-0.20,-2.60,40104,3071,3.64,1.92
2014-02-14,7.73,8.18,7.66,7.77,0.27,3.60,88567,6976,6.93,4.24
2014-02-17,7.70,7.99,7.65,7.93,0.16,2.06,61895,4881,4.38,2.96
2014-02-18,7.90,8.14,7.83,8.00,0.07,0.88,63806,5100,3.91,3.05
2014-02-19,8.05,8.05,7.85,7.90,-0.10,-1.25,47759,3779,2.50,2.29
2014-02-20,7.92,7.94,7.67,7.70,-0.20,-2.53,43274,3363,3.42,2.07
2014-02-21,7.70,7.87,7.63,7.74,0.04,0.52,27689,2145,3.12,1.32
2014-02-24,7.74,7.75,7.52,7.74,0.00,0.00,24579,1874,2.97,1.18
2014-02-25,7.73,7.84,7.33,7.37,-0.37,-4.78,44871,3423,6.59,2.15
2014-02-26,7.31,7.93,7.29,7.91,0.54,7.33,61959,4753,8.68,2.96
2014-02-27,7.93,8.12,7.75,8.05,0.14,1.77,81100,6446,4.68,3.88
2014-02-28,8.02,8.05,7.82,8.04,-0.01,-0.12,37653,2995,2.86,1.80
2014-03-03,7.99,8.24,7.99,8.21,0.17,2.11,57427,4665,3.11,2.75
2014-03-04,8.19,8.40,8.11,8.26,0.05,0.61,62140,5140,3.53,2.97
2014-03-05,8.27,8.39,8.01,8.01,-0.25,-3.03,48054,3923,4.60,2.30
2014-03-06,8.04,8.06,7.83,8.01,0.00,0.00,31296,2485,2.87,1.50
2014-03-07,8.00,8.31,7.97,8.20,0.19,2.37,35387,2876,4.24,1.69
2014-03-10,8.16,8.49,8.02,8.24,0.04,0.49,77860,6459,5.73,3.73
2014-03-11,8.17,8.67,8.17,8.60,0.36,4.37,82007,6971,6.07,3.92
2014-03-12,8.60,8.74,8.36,8.46,-0.14,-1.63,78574,6710,4.42,3.76
2014-03-13,8.35,8.69,8.12,8.67,0.21,2.48,101642,8557,6.74,4.86
2014-03-14,8.59,8.99,8.54,8.96,0.29,3.34,124409,10990,5.19,5.95
2014-03-17,8.91,9.02,8.67,8.88,-0.08,-0.89,100967,8937,3.91,4.83
2014-03-18,8.80,8.84,8.63,8.79,-0.09,-1.01,67525,5905,2.36,3.23
2014-03-19,8.75,9.06,8.73,9.01,0.22,2.50,77491,6909,3.75,3.71
2014-03-20,8.92,8.95,8.43,8.56,-0.45,-4.99,48497,4236,5.77,2.32
2014-03-21,8.52,8.79,8.35,8.56,0.00,0.00,36402,3119,5.14,1.74
